CryoSleep,Destination,Age,Spa,Transported,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars
True,TRAPPIST-1e,0.17721518987341772,0.0,True,False,True,False
False,55 Cancri e,0.35443037974683544,0.037441985005355234,True,False,True,False
True,55 Cancri e,0.3291139240506329,0.0,True,False,True,False
False,55 Cancri e,0.4177215189873418,0.0317743662977508,False,False,True,False
False,TRAPPIST-1e,0.3037974683544304,0.028382720456979652,False,True,False,False
False,TRAPPIST-1e,0.2911392405063291,0.00026776151374509105,False,True,False,False
False,TRAPPIST-1e,0.20253164556962025,0.0,False,False,False,True
True,TRAPPIST-1e,0.45569620253164556,0.0,False,True,False,False
True,55 Cancri e,0.5569620253164557,0.0,True,False,True,False
False,TRAPPIST-1e,0.27848101265822783,0.0,True,True,False,False
True,TRAPPIST-1e,0.37974683544303794,0.0,False,True,False,False
False,TRAPPIST-1e,0.25316455696202533,0.030614066404855412,False,True,False,False
False,TRAPPIST-1e,0.26582278481012656,0.005890753302392003,False,True,False,False
False,TRAPPIST-1e,0.17721518987341772,0.0,True,False,False,True
False,TRAPPIST-1e,0.34177215189873417,8.925383791503035e-05,False,True,False,False
False,TRAPPIST-1e,0.24050632911392406,0.03347018921813638,False,True,False,False
True,TRAPPIST-1e,0.26582278481012656,0.0,True,True,False,False
False,55 Cancri e,0.34177215189873417,0.0,False,False,False,True
False,55 Cancri e,0.16455696202531644,0.0001785076758300607,True,True,False,False
True,PSO J318.5-22,0.8987341772151899,0.0,True,False,False,True
True,TRAPPIST-1e,0.35443037974683544,0.0,False,False,False,True
False,55 Cancri e,0.22784810126582278,0.0,False,False,False,True
False,55 Cancri e,0.2911392405063291,0.12665119600142807,False,True,False,False
False,55 Cancri e,0.43037974683544306,0.0038825419493038202,False,True,False,False
False,TRAPPIST-1e,0.25316455696202533,0.0006694037843627276,False,True,False,False
False,55 Cancri e,0.21518987341772153,0.0024991074616208496,False,True,False,False
False,PSO J318.5-22,0.26582278481012656,0.0003570153516601214,False,True,False,False
False,TRAPPIST-1e,0.4177215189873418,0.0,True,False,True,False
False,55 Cancri e,0.43037974683544306,0.004016422706176366,True,False,True,False
False,TRAPPIST-1e,0.6455696202531646,0.061004998214923244,False,False,True,False
False,TRAPPIST-1e,0.26582278481012656,0.00044626918957515175,True,True,False,False
True,TRAPPIST-1e,0.34177215189873417,0.0,False,True,False,False
False,TRAPPIST-1e,0.3924050632911392,0.0003570153516601214,False,True,False,False
False,TRAPPIST-1e,0.45569620253164556,0.0001785076758300607,True,False,True,False
False,TRAPPIST-1e,0.49367088607594933,0.5894323455908604,False,False,True,False
False,TRAPPIST-1e,0.3291139240506329,0.0,False,True,False,False
False,TRAPPIST-1e,0.6455696202531646,0.0019189575151731526,True,True,False,False
False,TRAPPIST-1e,0.3037974683544304,0.0,False,True,False,False
False,55 Cancri e,0.34177215189873417,0.007140307033202428,True,True,False,False
False,TRAPPIST-1e,0.3924050632911392,0.024946447697250983,False,True,False,False
False,TRAPPIST-1e,0.3037974683544304,0.0,False,True,False,False
False,TRAPPIST-1e,0.7215189873417721,0.003213138164941093,False,False,True,False
False,55 Cancri e,0.45569620253164556,0.009371652981078187,False,False,True,False
False,TRAPPIST-1e,0.6962025316455696,0.011736879685826491,False,False,True,False
True,55 Cancri e,0.34177215189873417,0.0,False,False,True,False
False,TRAPPIST-1e,0.22784810126582278,0.0001785076758300607,False,False,False,True
False,TRAPPIST-1e,0.34177215189873417,0.0,False,False,False,True
False,TRAPPIST-1e,0.6329113924050633,0.006827918600499821,False,False,True,False
False,TRAPPIST-1e,0.3037974683544304,0.0,False,True,False,False
True,PSO J318.5-22,0.25316455696202533,0.0,True,True,False,False
True,TRAPPIST-1e,0.3037974683544304,0.0,True,True,False,False
False,TRAPPIST-1e,0.22784810126582278,0.0,False,True,False,False
False,TRAPPIST-1e,0.5569620253164557,0.0,False,True,False,False
True,55 Cancri e,0.34177215189873417,0.0,True,False,True,False
False,TRAPPIST-1e,0.7341772151898734,0.008657622277757944,True,False,True,False
True,PSO J318.5-22,0.3670886075949367,0.0,True,False,True,False
False,PSO J318.5-22,0.2911392405063291,0.0,True,True,False,False
True,TRAPPIST-1e,0.0379746835443038,0.0,True,False,False,True
False,TRAPPIST-1e,0.0,0.0,True,False,False,True
False,TRAPPIST-1e,0.4177215189873418,0.07238486254908962,False,False,False,True
False,TRAPPIST-1e,0.1518987341772152,0.0,True,False,False,True
True,TRAPPIST-1e,0.5569620253164557,0.0,True,False,True,False
True,TRAPPIST-1e,0.25316455696202533,0.0,True,True,False,False
False,55 Cancri e,0.7468354430379747,0.0,False,True,False,False
False,TRAPPIST-1e,0.22784810126582278,0.008523741520885399,False,True,False,False
True,TRAPPIST-1e,0.9113924050632911,0.0,True,False,True,False
False,PSO J318.5-22,0.2911392405063291,0.0013388075687254552,False,True,False,False
False,TRAPPIST-1e,0.13924050632911392,0.0,False,True,False,False
True,TRAPPIST-1e,0.012658227848101266,0.0,True,True,False,False
False,PSO J318.5-22,0.31645569620253167,0.0,False,True,False,False
True,55 Cancri e,0.31645569620253167,0.0,True,False,False,True
True,TRAPPIST-1e,0.3037974683544304,0.0,True,False,True,False
False,TRAPPIST-1e,0.6835443037974683,0.0,True,False,True,False
True,55 Cancri e,0.21518987341772153,0.0,True,False,False,True
False,TRAPPIST-1e,0.6075949367088608,0.0021420921099607284,False,False,False,True
False,TRAPPIST-1e,0.5063291139240507,0.012138521956444128,False,True,False,False
True,TRAPPIST-1e,0.02531645569620253,0.0,False,True,False,False
False,TRAPPIST-1e,0.4050632911392405,0.034987504462691894,False,True,False,False
True,TRAPPIST-1e,0.18987341772151897,0.0,True,True,False,False
True,TRAPPIST-1e,0.6582278481012658,0.0,True,True,False,False
False,TRAPPIST-1e,0.20253164556962025,0.0747054623348804,False,True,False,False
True,TRAPPIST-1e,0.20253164556962025,0.0,True,True,False,False
True,55 Cancri e,0.20253164556962025,0.0,True,True,False,False
False,55 Cancri e,0.0759493670886076,0.0,False,True,False,False
False,TRAPPIST-1e,0.12658227848101267,0.0,True,False,False,True
False,TRAPPIST-1e,0.34177215189873417,0.0,False,False,False,True
False,55 Cancri e,0.569620253164557,0.012540164227061765,True,False,True,False
False,TRAPPIST-1e,0.3291139240506329,0.0,False,False,True,False
False,TRAPPIST-1e,0.3670886075949367,0.0,False,False,False,True
True,PSO J318.5-22,0.4810126582278481,0.0,True,True,False,False
False,TRAPPIST-1e,0.24050632911392406,0.011335237415208855,True,True,False,False
False,TRAPPIST-1e,0.5443037974683544,8.925383791503035e-05,False,False,False,True
False,TRAPPIST-1e,0.18987341772151897,0.0,False,True,False,False
False,TRAPPIST-1e,0.3924050632911392,0.0,False,False,False,True
False,TRAPPIST-1e,0.6582278481012658,0.00022313459478757588,False,False,False,True
False,TRAPPIST-1e,0.620253164556962,0.0,True,False,False,True
False,55 Cancri e,0.3670886075949367,0.0,True,True,False,False
False,TRAPPIST-1e,0.22784810126582278,0.007988218493395217,True,True,False,False
True,TRAPPIST-1e,0.5189873417721519,0.0,True,False,False,True
False,TRAPPIST-1e,0.11392405063291139,0.0,False,True,False,False
True,PSO J318.5-22,0.34177215189873417,0.0,False,True,False,False
False,TRAPPIST-1e,0.7341772151898734,0.0338272045697965,True,True,False,False
False,PSO J318.5-22,0.49367088607594933,0.0,False,True,False,False
False,TRAPPIST-1e,0.16455696202531644,0.003302392002856123,False,True,False,False
True,55 Cancri e,0.45569620253164556,0.0,True,False,True,False
False,55 Cancri e,0.2911392405063291,0.039628704034273474,False,False,False,True
True,PSO J318.5-22,0.3037974683544304,0.0,True,True,False,False
False,TRAPPIST-1e,0.4177215189873418,0.0006247768654052124,False,True,False,False
False,TRAPPIST-1e,0.22784810126582278,0.0,False,True,False,False
True,TRAPPIST-1e,0.02531645569620253,0.0,False,True,False,False
True,TRAPPIST-1e,0.0,0.0,True,True,False,False
False,TRAPPIST-1e,0.45569620253164556,0.0,False,True,False,False
False,55 Cancri e,0.18987341772151897,0.008032845412352732,False,True,False,False
False,TRAPPIST-1e,0.3924050632911392,0.0,True,True,False,False
False,TRAPPIST-1e,0.5316455696202531,0.007408068546947519,True,True,False,False
False,TRAPPIST-1e,0.34177215189873417,0.0,False,False,False,True
False,TRAPPIST-1e,0.45569620253164556,0.0003123884327026062,True,True,False,False
False,TRAPPIST-1e,0.0,0.0,False,True,False,False
True,TRAPPIST-1e,0.0379746835443038,0.0,False,True,False,False
False,PSO J318.5-22,0.27848101265822783,0.0,False,True,False,False
False,TRAPPIST-1e,0.7088607594936709,0.004284184219921457,False,True,False,False
False,TRAPPIST-1e,0.2911392405063291,0.03378257765083899,False,True,False,False
False,TRAPPIST-1e,0.31645569620253167,0.004105676544091396,False,False,False,True
False,TRAPPIST-1e,0.3670886075949367,0.0,False,True,False,False
False,TRAPPIST-1e,0.21518987341772153,0.0,False,True,False,False
False,TRAPPIST-1e,0.16455696202531644,0.0,False,True,False,False
False,TRAPPIST-1e,0.4430379746835443,0.0,True,False,False,True
True,55 Cancri e,0.6708860759493671,0.0,True,False,False,True
False,TRAPPIST-1e,0.3037974683544304,0.0,False,True,False,False
True,TRAPPIST-1e,0.4810126582278481,0.0,False,True,False,False
True,55 Cancri e,0.26582278481012656,0.0,True,False,True,False
False,55 Cancri e,0.3670886075949367,0.12781149589432347,False,False,True,False
False,TRAPPIST-1e,0.5822784810126582,0.0023205997857907892,True,True,False,False
True,TRAPPIST-1e,0.7341772151898734,0.0,True,False,True,False
False,PSO J318.5-22,0.6708860759493671,0.008702249196715459,True,True,False,False
False,55 Cancri e,0.26582278481012656,0.002856122813280971,False,True,False,False
True,PSO J318.5-22,0.34177215189873417,0.0,False,True,False,False
True,TRAPPIST-1e,0.3924050632911392,0.0,False,True,False,False
True,55 Cancri e,0.2911392405063291,0.0,True,False,True,False
False,55 Cancri e,0.5189873417721519,0.058595144591217424,False,False,True,False
False,TRAPPIST-1e,0.3670886075949367,0.03007854337736523,False,False,True,False
False,55 Cancri e,0.6835443037974683,0.20925562299178865,False,False,True,False
False,55 Cancri e,0.5443037974683544,0.00044626918957515175,True,False,True,False
True,PSO J318.5-22,0.45569620253164556,0.0,True,True,False,False
False,TRAPPIST-1e,0.6075949367088608,0.0,True,True,False,False
False,TRAPPIST-1e,0.43037974683544306,0.00013388075687254553,True,False,True,False
False,TRAPPIST-1e,0.5316455696202531,0.1170117815066048,False,False,True,False
False,55 Cancri e,0.21518987341772153,0.038513031060335594,False,True,False,False
False,TRAPPIST-1e,0.27848101265822783,0.0,False,True,False,False
False,TRAPPIST-1e,0.46835443037974683,0.0024098536237058196,False,False,True,False
True,55 Cancri e,0.4810126582278481,0.0,True,False,True,False
False,TRAPPIST-1e,0.26582278481012656,0.03931631560157087,False,True,False,False
True,PSO J318.5-22,0.2911392405063291,0.0,True,True,False,False
False,TRAPPIST-1e,0.34177215189873417,0.5847911460192788,False,False,True,False
False,TRAPPIST-1e,0.2911392405063291,0.0,True,True,False,False
False,TRAPPIST-1e,0.24050632911392406,0.011960014280614066,False,True,False,False
False,TRAPPIST-1e,0.35443037974683544,0.00758657622277758,False,False,False,True
False,TRAPPIST-1e,0.4177215189873418,0.0009817922170653338,False,True,False,False
True,PSO J318.5-22,0.3037974683544304,0.0,False,True,False,False
True,TRAPPIST-1e,0.0,0.0,True,True,False,False
True,TRAPPIST-1e,0.5189873417721519,0.0,True,True,False,False
True,TRAPPIST-1e,0.24050632911392406,0.0,False,True,False,False
False,TRAPPIST-1e,0.5569620253164557,0.0,False,True,False,False
False,55 Cancri e,0.5443037974683544,0.005355230274901821,True,False,False,True
True,TRAPPIST-1e,0.17721518987341772,0.0,True,True,False,False
True,PSO J318.5-22,0.22784810126582278,0.0,True,True,False,False
False,TRAPPIST-1e,0.31645569620253167,0.0,False,True,False,False
False,TRAPPIST-1e,0.0,0.0,True,False,False,True
True,55 Cancri e,0.05063291139240506,0.0,True,False,False,True
False,TRAPPIST-1e,0.3037974683544304,8.925383791503035e-05,True,False,False,True
False,TRAPPIST-1e,0.4810126582278481,0.0,False,True,False,False
True,TRAPPIST-1e,0.5569620253164557,0.0,True,True,False,False
True,55 Cancri e,0.7215189873417721,0.0,True,True,False,False
True,55 Cancri e,0.0379746835443038,0.0,True,True,False,False
False,TRAPPIST-1e,0.06329113924050633,0.0,False,True,False,False
True,55 Cancri e,0.0379746835443038,0.0,True,True,False,False
True,TRAPPIST-1e,0.22784810126582278,0.0,True,True,False,False
True,TRAPPIST-1e,0.10126582278481013,0.0,False,True,False,False
True,TRAPPIST-1e,0.26582278481012656,0.0,True,False,False,True
True,55 Cancri e,0.4430379746835443,0.0,True,False,True,False
False,TRAPPIST-1e,0.5949367088607594,0.0,True,False,False,True
False,55 Cancri e,0.35443037974683544,0.0008032845412352732,False,False,True,False
False,TRAPPIST-1e,0.620253164556962,0.15789003927168868,False,False,True,False
False,TRAPPIST-1e,0.2911392405063291,0.022090324883970013,True,False,True,False
False,TRAPPIST-1e,0.24050632911392406,0.09304712602641914,False,False,True,False
False,TRAPPIST-1e,0.43037974683544306,0.0,False,True,False,False
False,TRAPPIST-1e,0.5063291139240507,0.09840235630132096,True,False,True,False
False,55 Cancri e,0.3291139240506329,0.024455551588718316,False,False,True,False
False,PSO J318.5-22,0.2911392405063291,0.00013388075687254553,False,True,False,False
False,TRAPPIST-1e,0.27848101265822783,0.0,False,False,False,True
False,TRAPPIST-1e,0.6455696202531646,0.006515530167797216,True,False,True,False
False,55 Cancri e,0.5569620253164557,0.0,False,True,False,False
False,TRAPPIST-1e,0.6329113924050633,0.0,False,False,False,True
True,TRAPPIST-1e,0.35443037974683544,0.0,True,True,False,False
True,TRAPPIST-1e,0.16455696202531644,0.0,True,True,False,False
False,TRAPPIST-1e,0.26582278481012656,0.020573009639414497,False,True,False,False
False,TRAPPIST-1e,0.25316455696202533,0.0,True,True,False,False
False,55 Cancri e,0.17721518987341772,0.030881827918600502,False,True,False,False
False,55 Cancri e,0.4810126582278481,0.0,False,False,True,False
False,PSO J318.5-22,0.3670886075949367,0.001785076758300607,False,True,False,False
True,TRAPPIST-1e,0.45569620253164556,0.0,True,False,True,False
True,TRAPPIST-1e,0.20253164556962025,0.0,True,False,True,False
True,TRAPPIST-1e,0.5063291139240507,0.0,True,False,True,False
True,55 Cancri e,0.34177215189873417,0.0,True,False,True,False
False,PSO J318.5-22,0.22784810126582278,0.04699214566226348,True,True,False,False
False,TRAPPIST-1e,0.21518987341772153,0.0,True,True,False,False
True,TRAPPIST-1e,0.4050632911392405,0.0,True,False,False,True
False,TRAPPIST-1e,0.34177215189873417,0.0,False,True,False,False
False,TRAPPIST-1e,0.43037974683544306,0.0,False,False,False,True
False,TRAPPIST-1e,0.6708860759493671,0.0,True,False,False,True
True,TRAPPIST-1e,0.45569620253164556,0.0,True,False,True,False
False,TRAPPIST-1e,0.5189873417721519,0.0013834344876829704,False,False,False,True
False,TRAPPIST-1e,0.6455696202531646,0.0016958229203855766,False,False,False,True
True,PSO J318.5-22,0.7721518987341772,0.0,True,True,False,False
False,TRAPPIST-1e,0.7468354430379747,0.04105676544091396,True,True,False,False
True,TRAPPIST-1e,0.21518987341772153,0.0,True,False,True,False
True,TRAPPIST-1e,0.34177215189873417,0.0,True,False,True,False
False,PSO J318.5-22,0.7215189873417721,0.0013388075687254552,True,True,False,False
False,55 Cancri e,0.49367088607594933,0.0,False,False,False,True
True,55 Cancri e,0.6962025316455696,0.0,True,False,True,False
False,TRAPPIST-1e,0.5316455696202531,0.0,False,True,False,False
False,TRAPPIST-1e,0.45569620253164556,0.01508389860764013,False,True,False,False
False,TRAPPIST-1e,0.5316455696202531,0.0,True,False,False,True
True,PSO J318.5-22,0.4050632911392405,0.0,False,True,False,False
False,55 Cancri e,0.0759493670886076,0.0,False,True,False,False
True,TRAPPIST-1e,0.18987341772151897,0.0,False,True,False,False
False,TRAPPIST-1e,0.35443037974683544,0.0,True,True,False,False
False,TRAPPIST-1e,0.46835443037974683,0.0,False,False,False,True
False,TRAPPIST-1e,0.5569620253164557,0.002766868975365941,False,True,False,False
False,TRAPPIST-1e,0.8987341772151899,0.0,False,False,False,True
False,TRAPPIST-1e,0.5569620253164557,0.00013388075687254553,False,False,True,False
True,TRAPPIST-1e,0.45569620253164556,0.0,True,False,True,False
False,TRAPPIST-1e,0.22784810126582278,0.0,False,True,False,False
False,PSO J318.5-22,0.0379746835443038,0.0,True,True,False,False
True,55 Cancri e,0.1518987341772152,0.0,False,True,False,False
True,55 Cancri e,0.0,0.0,True,True,False,False
False,TRAPPIST-1e,0.3670886075949367,0.0,False,True,False,False
False,TRAPPIST-1e,0.11392405063291139,0.0,False,True,False,False
False,55 Cancri e,0.34177215189873417,0.0,False,True,False,False
False,PSO J318.5-22,0.3037974683544304,0.010888968225633703,False,True,False,False
False,TRAPPIST-1e,0.4810126582278481,0.0,True,True,False,False
False,TRAPPIST-1e,0.35443037974683544,0.04328811138878972,False,False,False,True
True,TRAPPIST-1e,0.3291139240506329,0.0,True,False,False,True
False,TRAPPIST-1e,0.20253164556962025,0.013388075687254553,False,True,False,False
False,PSO J318.5-22,0.3037974683544304,0.0,True,True,False,False
False,TRAPPIST-1e,0.4177215189873418,0.0,False,True,False,False
False,55 Cancri e,0.3037974683544304,0.0,False,True,False,False
False,TRAPPIST-1e,0.3670886075949367,0.0046411995715815784,False,True,False,False
False,TRAPPIST-1e,0.31645569620253167,0.0,True,True,False,False
False,TRAPPIST-1e,0.0,0.0,False,True,False,False
False,TRAPPIST-1e,0.16455696202531644,0.005533737950731882,False,True,False,False
True,55 Cancri e,0.08860759493670886,0.0,False,True,False,False
False,PSO J318.5-22,0.4050632911392405,0.0,False,True,False,False
True,TRAPPIST-1e,0.43037974683544306,0.0,False,False,False,True
False,TRAPPIST-1e,0.620253164556962,0.0,False,False,False,True
False,TRAPPIST-1e,0.5443037974683544,0.0,True,False,False,True
False,TRAPPIST-1e,0.0,0.0,True,False,False,True
True,TRAPPIST-1e,0.0759493670886076,0.0,True,False,False,True
False,TRAPPIST-1e,0.2911392405063291,0.0,True,True,False,False
False,TRAPPIST-1e,0.5443037974683544,0.0006694037843627276,True,False,False,True
True,55 Cancri e,0.2911392405063291,0.0,True,False,False,True
False,TRAPPIST-1e,0.5443037974683544,0.004775080328454123,False,False,False,True
True,55 Cancri e,0.5189873417721519,0.0,True,False,False,True
False,55 Cancri e,0.6835443037974683,0.0008479114601927883,False,False,True,False
True,TRAPPIST-1e,0.6455696202531646,0.0,True,False,True,False
True,TRAPPIST-1e,0.5569620253164557,0.0,True,False,True,False
True,PSO J318.5-22,0.6075949367088608,0.0,True,True,False,False
False,TRAPPIST-1e,0.569620253164557,0.03824526954659051,False,True,False,False
False,PSO J318.5-22,0.25316455696202533,0.0,False,True,False,False
False,TRAPPIST-1e,0.4177215189873418,0.3052927525883613,False,False,True,False
False,TRAPPIST-1e,0.26582278481012656,8.925383791503035e-05,False,True,False,False
True,TRAPPIST-1e,0.8607594936708861,0.0,True,False,True,False
False,PSO J318.5-22,0.2911392405063291,0.0003123884327026062,True,True,False,False
False,TRAPPIST-1e,0.20253164556962025,0.03199750089253838,False,True,False,False
False,TRAPPIST-1e,0.4430379746835443,0.0013388075687254552,False,True,False,False
True,TRAPPIST-1e,0.27848101265822783,0.0,False,True,False,False
False,TRAPPIST-1e,0.6455696202531646,0.025392716886826136,False,True,False,False
False,PSO J318.5-22,0.02531645569620253,0.0,False,True,False,False
True,55 Cancri e,0.3670886075949367,0.0,False,True,False,False
False,TRAPPIST-1e,0.0,0.0,True,True,False,False
True,55 Cancri e,0.49367088607594933,0.0,True,True,False,False
False,TRAPPIST-1e,0.6962025316455696,0.025749732238486256,True,False,True,False
True,TRAPPIST-1e,0.27848101265822783,0.0,False,True,False,False
False,TRAPPIST-1e,0.25316455696202533,0.0,False,True,False,False
False,55 Cancri e,0.31645569620253167,8.925383791503035e-05,True,True,False,False
False,55 Cancri e,0.22784810126582278,0.0,True,True,False,False
False,PSO J318.5-22,0.35443037974683544,0.0,False,True,False,False
False,TRAPPIST-1e,0.3291139240506329,0.004775080328454123,False,True,False,False
False,PSO J318.5-22,0.35443037974683544,0.02740092823991432,False,True,False,False
False,TRAPPIST-1e,0.6835443037974683,0.0,False,True,False,False
False,TRAPPIST-1e,0.7088607594936709,0.03230988932524099,False,True,False,False
False,TRAPPIST-1e,0.31645569620253167,0.0,False,False,False,True
False,TRAPPIST-1e,0.3291139240506329,0.012049268118529098,False,False,True,False
False,TRAPPIST-1e,0.17721518987341772,0.011513745091038915,False,True,False,False
False,TRAPPIST-1e,0.26582278481012656,0.0,True,True,False,False
True,TRAPPIST-1e,0.5443037974683544,0.0,True,True,False,False
False,TRAPPIST-1e,0.46835443037974683,0.0016958229203855766,False,True,False,False
False,TRAPPIST-1e,0.34177215189873417,0.0,False,True,False,False
False,TRAPPIST-1e,0.4810126582278481,0.0011602998928953946,True,False,True,False
False,TRAPPIST-1e,0.17721518987341772,0.0,True,True,False,False
False,PSO J318.5-22,0.25316455696202533,0.0,False,True,False,False
False,TRAPPIST-1e,0.4177215189873418,0.0,False,False,True,False
True,55 Cancri e,0.4177215189873418,0.0,True,False,True,False
False,TRAPPIST-1e,0.16455696202531644,0.0,True,True,False,False
False,TRAPPIST-1e,0.46835443037974683,0.18359514459121742,False,False,True,False
False,TRAPPIST-1e,0.18987341772151897,0.0,False,False,False,True
False,55 Cancri e,0.4177215189873418,0.013745091038914675,False,False,True,False
True,PSO J318.5-22,0.3037974683544304,0.0,True,True,False,False
False,PSO J318.5-22,0.620253164556962,0.007140307033202428,False,True,False,False
False,TRAPPIST-1e,0.3037974683544304,0.005489111031774367,False,True,False,False
False,TRAPPIST-1e,0.3037974683544304,0.0,False,True,False,False
True,55 Cancri e,0.3291139240506329,0.0,True,False,True,False
True,55 Cancri e,0.5063291139240507,0.0,True,False,True,False
False,55 Cancri e,0.3924050632911392,0.0001785076758300607,False,True,False,False
False,TRAPPIST-1e,0.5949367088607594,0.005533737950731882,True,False,True,False
False,TRAPPIST-1e,0.24050632911392406,0.0,False,True,False,False
False,55 Cancri e,0.4810126582278481,0.01896644055694395,False,False,True,False
False,55 Cancri e,0.4177215189873418,0.0,True,False,True,False
True,TRAPPIST-1e,0.569620253164557,0.0,True,False,True,False
True,TRAPPIST-1e,0.012658227848101266,0.0,True,True,False,False
False,TRAPPIST-1e,0.4050632911392405,0.03320242770439129,False,True,False,False
True,TRAPPIST-1e,0.8860759493670886,0.0,True,False,False,True
False,PSO J318.5-22,0.24050632911392406,0.0,False,True,False,False
True,PSO J318.5-22,0.6962025316455696,0.0,True,False,False,True
False,TRAPPIST-1e,0.6075949367088608,0.3403695108889682,False,False,True,False
False,TRAPPIST-1e,0.8354430379746836,0.00026776151374509105,False,True,False,False
False,TRAPPIST-1e,0.16455696202531644,0.009237772224205642,False,True,False,False
False,55 Cancri e,0.5063291139240507,0.015485540878257766,False,False,True,False
False,TRAPPIST-1e,0.4430379746835443,0.004998214923241699,True,True,False,False
False,TRAPPIST-1e,0.4050632911392405,0.028516601213852195,False,True,False,False
False,TRAPPIST-1e,0.6455696202531646,0.007006426276329882,False,False,False,True
False,TRAPPIST-1e,0.46835443037974683,0.24058372009996432,False,False,True,False
False,TRAPPIST-1e,0.3924050632911392,0.0026776151374509104,False,True,False,False
False,TRAPPIST-1e,0.46835443037974683,0.0,False,True,False,False
False,TRAPPIST-1e,0.4810126582278481,8.925383791503035e-05,False,False,True,False
False,55 Cancri e,0.24050632911392406,0.14075330239200287,False,False,True,False
True,TRAPPIST-1e,0.4177215189873418,0.0,True,False,False,True
False,TRAPPIST-1e,0.24050632911392406,0.008345233845055337,True,True,False,False
False,TRAPPIST-1e,0.3924050632911392,0.005712245626561942,True,True,False,False
False,TRAPPIST-1e,0.5443037974683544,0.027088539807211712,False,True,False,False
True,TRAPPIST-1e,0.27848101265822783,0.0,False,True,False,False
True,TRAPPIST-1e,0.3037974683544304,0.0,False,True,False,False
False,55 Cancri e,0.26582278481012656,0.016065690824705464,False,False,True,False
False,TRAPPIST-1e,0.17721518987341772,0.0,True,False,True,False
False,55 Cancri e,0.37974683544303794,0.0021420921099607284,True,False,True,False
True,TRAPPIST-1e,0.27848101265822783,0.0,True,False,True,False
False,TRAPPIST-1e,0.13924050632911392,0.0,False,True,False,False
True,TRAPPIST-1e,0.05063291139240506,0.0,False,True,False,False
False,TRAPPIST-1e,0.0,0.0,False,True,False,False
False,TRAPPIST-1e,0.37974683544303794,0.02869510888968226,False,True,False,False
False,PSO J318.5-22,0.26582278481012656,0.0,False,True,False,False
False,TRAPPIST-1e,0.5063291139240507,0.0,False,False,True,False
False,PSO J318.5-22,0.7215189873417721,0.0079435915744377,False,True,False,False
False,TRAPPIST-1e,0.4430379746835443,0.0,False,False,False,True
False,TRAPPIST-1e,0.4050632911392405,0.0,False,False,True,False
False,TRAPPIST-1e,0.4050632911392405,0.00022313459478757588,False,False,False,True
False,TRAPPIST-1e,0.37974683544303794,0.0,False,True,False,False
False,TRAPPIST-1e,0.8734177215189873,0.0,False,True,False,False
True,TRAPPIST-1e,0.26582278481012656,0.0,False,True,False,False
True,PSO J318.5-22,0.21518987341772153,0.0,True,False,False,True
False,TRAPPIST-1e,0.20253164556962025,0.0021420921099607284,False,False,False,True
True,TRAPPIST-1e,0.31645569620253167,0.0,False,False,False,True
False,TRAPPIST-1e,0.31645569620253167,4.4626918957515175e-05,True,False,True,False
False,55 Cancri e,0.6582278481012658,0.4898250624776866,False,False,True,False
False,TRAPPIST-1e,0.16455696202531644,0.013655837200999643,False,True,False,False
False,TRAPPIST-1e,0.46835443037974683,0.0018297036772581222,False,True,False,False
False,TRAPPIST-1e,0.16455696202531644,0.0,False,False,False,True
False,TRAPPIST-1e,0.569620253164557,0.0,False,False,False,True
False,TRAPPIST-1e,0.6962025316455696,0.0,False,False,False,True
False,TRAPPIST-1e,0.27848101265822783,0.002900749732238486,False,True,False,False
False,TRAPPIST-1e,0.49367088607594933,0.07787397358086398,False,True,False,False
False,TRAPPIST-1e,0.4430379746835443,0.0,False,False,False,True
True,PSO J318.5-22,0.24050632911392406,0.0,True,True,False,False
True,TRAPPIST-1e,0.08860759493670886,0.0,True,True,False,False
False,TRAPPIST-1e,0.24050632911392406,0.02008211353088183,False,True,False,False
True,TRAPPIST-1e,0.26582278481012656,0.0,True,True,False,False
False,55 Cancri e,0.46835443037974683,0.0158871831488754,True,False,True,False
False,TRAPPIST-1e,0.4430379746835443,0.0,False,True,False,False
True,TRAPPIST-1e,0.27848101265822783,0.0,True,True,False,False
False,TRAPPIST-1e,0.7848101265822784,0.0003123884327026062,False,True,False,False
True,TRAPPIST-1e,0.5189873417721519,0.0,True,True,False,False
True,TRAPPIST-1e,0.20253164556962025,0.0,True,False,True,False
False,TRAPPIST-1e,0.3291139240506329,0.0009371652981078187,False,False,True,False
True,TRAPPIST-1e,0.45569620253164556,0.0,True,False,False,True
True,PSO J318.5-22,0.34177215189873417,0.0,True,True,False,False
False,55 Cancri e,0.27848101265822783,0.025928239914316316,False,True,False,False
False,TRAPPIST-1e,0.5063291139240507,0.036683327383077474,False,True,False,False
False,55 Cancri e,0.6329113924050633,0.07961442342020707,True,False,True,False
True,TRAPPIST-1e,0.7215189873417721,0.0,True,False,True,False
False,PSO J318.5-22,0.18987341772151897,0.0,True,True,False,False
False,55 Cancri e,0.2911392405063291,0.06680649767940022,False,False,True,False
True,55 Cancri e,0.7594936708860759,0.0,True,False,False,True
False,TRAPPIST-1e,0.9240506329113924,0.006827918600499821,False,True,False,False
False,TRAPPIST-1e,0.4430379746835443,0.0,True,True,False,False
False,TRAPPIST-1e,0.35443037974683544,0.0,False,False,True,False
